"Wahlstrom-2000-Size-dependent forag.txt",6,30,1.41,0.242
"Wahlstrom-2000-Size-dependent forag.txt",6,30,0.51,0.797
"Wahlstrom-2000-Size-dependent forag.txt",6,30,1.98,0.100
"Watkinson-1989-Modeling the Populat.txt",2,7,11.03,0.01
"Watson-2000-Weather and synchron.txt",1,59,173.4,0.0001
"Watson-2000-Weather and synchron.txt",2,59,4.7,0.013
"Watson-2000-Weather and synchron.txt",2,59,5.34,0.007
"Watt-2000-Inter-decadal patter.txt",2,816,4.4,0.011
"Watt-2000-Inter-decadal patter.txt",2,816,5.4,0.005
"Watt-2000-Inter-decadal patter.txt",2,816,3.4,0.03
"Watt-2000-Inter-decadal patter.txt",2,816,0.20,0.795
"Watt-2000-Inter-decadal patter.txt",2,816,4.1,0.017
"Watt-2000-Inter-decadal patter.txt",3,816,23.7,0.001
"Watt-2000-Inter-decadal patter.txt",3,816,1.26,0.287
"Watt-2000-Inter-decadal patter.txt",3,816,29.9,0.001
"Watt-2000-Inter-decadal patter.txt",3,816,9.6,0.001
"Watt-2000-Inter-decadal patter.txt",3,816,2.9,0.035
"Watt-2000-Inter-decadal patter.txt",6,816,3.7,0.01
"Watt-2000-Inter-decadal patter.txt",6,816,0.50,0.795
"Watt-2000-Inter-decadal patter.txt",6,816,4.9,0.001
"Watt-2000-Inter-decadal patter.txt",6,816,1.2,0.32
"Watt-2000-Inter-decadal patter.txt",6,816,6.1,0.01
"Watt-2000-Inter-decadal patter.txt",2,816,4.4,0.01
"Wauters-1993-Body-Mass at Weaning.txt",2,16,5.63,0.014
"Weatherhead-2001-Breeding synchrony a.txt",2,30,6.56,0.004
"Weatherhead-2001-Breeding synchrony a.txt",2,412,4.36,0.01
"Weatherhead-2001-Breeding synchrony a.txt",2,194,1.30,0.27
"Weatherhead-2001-Breeding synchrony a.txt",2,609,4.86,0.008
"Weatherhead-2001-Breeding synchrony a.txt",2,161,3.92,0.02
"Weatherhead-2001-Breeding synchrony a.txt",2,111,2.43,0.09
"Weatherhead-2001-Breeding synchrony a.txt",2,275,2.58,0.08
"Weatherhead-2001-Breeding synchrony a.txt",1,589,26.95,0.0001
"Webster-2003-Temporal density dep.txt",2,21,0.70,0.51
"Webster-2003-Temporal density dep.txt",2,36,0.47,0.63
"Weimerskirch-2000-Sex differences in p.txt",1,46,15.6,0.0001
"Weimerskirch-2000-Sex differences in p.txt",1,46,15.6,0.0003
"Weimerskirch-2000-Sex differences in p.txt",1,46,12.0,0.012
"Weimerskirch-2000-Sex differences in p.txt",1,41,18.8,0.0001
"Weimerskirch-2000-Sex differences in p.txt",1,41,25.5,0.0001
"Weimerskirch-2000-Sex differences in p.txt",1,41,8.35,0.006
"Weimerskirch-2005-Prey distribution an.txt",1,29,23.4,0.0001
"Weimerskirch-2005-Prey distribution an.txt",2,21,0.348,0.562
"Weimerskirch-2005-Prey distribution an.txt",3,29,3.4,0.0351
"Weimerskirch-2005-Prey distribution an.txt",2,29,0.61,0.554
"Weimerskirch-2005-Prey distribution an.txt",3,28,1.4,0.328
"Weimerskirch-2005-Prey distribution an.txt",3,24,1.3,0.317
"Weimerskirch-2005-Prey distribution an.txt",3,29,14.2,0.001
"Weimerskirch-2005-Prey distribution an.txt",1,29,7.6,0.0169
"Weimerskirch-2005-Prey distribution an.txt",1,29,13.9,0.0061
"Weimerskirch-2005-Prey distribution an.txt",3,29,16.1,0.007
"Weimerskirch-2005-Prey distribution an.txt",1,19,1.2,0.315
"Weimerskirch-2005-Prey distribution an.txt",1,19,1.7,0.241
"Weimerskirch-2005-Prey distribution an.txt",1,28,7.6,0.021
"Weimerskirch-2005-Prey distribution an.txt",1,28,13.1,0.018
"Weimerskirch-2005-Prey distribution an.txt",2,29,2.34,0.130
"Weimerskirch-2005-Prey distribution an.txt",1,26,5.8722,0.0226
"Weldon-2005-The effects of patch.txt",1,13,6.8,0.02
"Weldon-2005-The effects of patch.txt",1,6,7.98,0.03
"Weldon-2005-The effects of patch.txt",1,87,10.75,0.01
"Weldon-2005-The effects of patch.txt",1,38,9.26,0.01
"Weldon-2005-The effects of patch.txt",1,124,12.84,0.001
"Weldon-2005-The effects of patch.txt",1,10,6.73,0.03
"Weldon-2005-The effects of patch.txt",1,17,6.53,0.02
"Werner-2006-Lethal and nonlethal.txt",1,23,8.6,0.007
"Werner-2006-Lethal and nonlethal.txt",1,23,0.4,0.5
"Werner-2006-Lethal and nonlethal.txt",1,2,11.02,0.08
"Werner-2006-Lethal and nonlethal.txt",1,23,0.4,0.5
"Werner-2006-Lethal and nonlethal.txt",1,23,0.3,0.6
"Werner-2006-Lethal and nonlethal.txt",1,39,3.3,0.079
"Werner-2006-Lethal and nonlethal.txt",6,62,3.5,0.004
"Werner-2006-Lethal and nonlethal.txt",1,39,6.1,0.02
"Werner-2006-Lethal and nonlethal.txt",4,6,4.6,0.05
"Werner-2006-Lethal and nonlethal.txt",1,9,5.2,0.05
"Werner-2006-Lethal and nonlethal.txt",1,9,11.3,0.008
"Westerdahl-2000-Brood sex ratios, fe.txt",2,45,8.8,0.001
"Whelan-2001-Foliage structure in.txt",6,344,1.27,0.271
"Whelan-2001-Foliage structure in.txt",6,344,1.24,0.285
"Whelan-2001-Foliage structure in.txt",24,499,1.338,0.132
"Whelan-2001-Foliage structure in.txt",54,513,3.514,0.001
"Whelan-2001-Foliage structure in.txt",12,455,41.49,0.001
"Whelan-2001-Foliage structure in.txt",1,4,9.27,0.04
"Whelan-2001-Foliage structure in.txt",1,7,0.55,0.5
"Whelan-2001-Foliage structure in.txt",2,8,74.58,0.01
"Whelan-2001-Foliage structure in.txt",2,8,8.74,0.01
"Whelan-2001-Foliage structure in.txt",1,7,5.64,0.05
"Whelan-2001-Foliage structure in.txt",4,28,4.54,0.06
"Whelan-2001-Foliage structure in.txt",2,8,288.98,0.01
"Whitaker-2000-The defensive strike.txt",3,33,2.12,0.12
"Whitney-2004-Experimental evidenc.txt",4,38,3.69,0.012
"Whitney-2004-Experimental evidenc.txt",4,38,32.02,0.0001
"Whitney-2004-Experimental evidenc.txt",2,271,11.98,0.0001
"Whitney-2004-Experimental evidenc.txt",1,120,11.46,0.001
"Whitney-2004-Experimental evidenc.txt",1,271,7.89,0.005
"Whitney-2004-Experimental evidenc.txt",1,120,150.21,0.0001
"Whitney-2004-Experimental evidenc.txt",2,271,11.81,0.0001
"Whitney-2004-Experimental evidenc.txt",1,120,10.47,0.002
"Whitney-2004-Experimental evidenc.txt",1,271,0.98,0.324
"Whitney-2004-Experimental evidenc.txt",1,271,4.05,0.045
"Whitney-2004-Experimental evidenc.txt",1,271,1.22,0.270
"Whitney-2004-Experimental evidenc.txt",1,120,27.01,0.0001
"Whitney-2004-Experimental evidenc.txt",1,271,25.39,0.0001
"Whitney-2004-Experimental evidenc.txt",1,271,25.45,0.0001
"Whitney-2004-Experimental evidenc.txt",1,271,0.83,0.363
"Whitney-2004-Experimental evidenc.txt",1,120,0.01,0.923
"Whitney-2004-Experimental evidenc.txt",4,50,3.23,0.020
"Whitney-2004-Experimental evidenc.txt",28,50,1.29,0.215
"Whitney-2004-Experimental evidenc.txt",4,24,2.86,0.045
"Whitney-2004-Insect seed predator.txt",1,140,4.93,0.028
"Whitney-2004-Insect seed predator.txt",1,465,10.25,0.002
"Whitney-2004-Insect seed predator.txt",1,140,9.43,0.003
"Whitney-2004-Insect seed predator.txt",1,140,5.16,0.025
"Whitney-2004-Insect seed predator.txt",1,140,1.37,0.244
"Whitney-2004-Insect seed predator.txt",1,140,4.08,0.045
"Whitney-2004-Insect seed predator.txt",1,140,7.80,0.006
"Whitney-2004-Insect seed predator.txt",1,140,0.02,0.886
"Whitney-2004-Insect seed predator.txt",1,236,121.22,0.001
"Whitney-2004-Insect seed predator.txt",1,236,10.04,0.002
"Wiehn-1997-Food limitation on b.txt",1,68,0.00,0.99
"Wiehn-1997-Food limitation on b.txt",2,68,4.39,0.016
"Wiehn-1997-Food limitation on b.txt",2,65,0.74,0.48
"Wiehn-1997-Food limitation on b.txt",1,65,17.19,0.001
"Wiehn-1997-Food limitation on b.txt",1,65,10.11,0.002
"Wiehn-1997-Food limitation on b.txt",2,65,0.60,0.55
"Wiehn-1997-Food limitation on b.txt",2,65,0.52,0.60
"Wiehn-1997-Food limitation on b.txt",2,65,3.35,0.041
"Wiehn-1997-Food limitation on b.txt",1,65,9.47,0.003
"Wiehn-1997-Food limitation on b.txt",1,65,10.49,0.002
"Wikelski-1997-Energy limits to bod.txt",2,41,4.76,0.01
"Wikelski-1997-Energy limits to bod.txt",2,37,9.55,0.001
"Wikelski-1997-Energy limits to bod.txt",3,56,4.5,0.01
"Wikelski-1997-Energy limits to bod.txt",3,56,7.5,0.001
"Wikelski-1997-Energy limits to bod.txt",5,24,8.0,0.001
"Wikelski-1997-Energy limits to bod.txt",4,107,10.6,0.001
"Wikelski-1997-Energy limits to bod.txt",6,237,12.3,0.001
"Wikelski-1997-Energy limits to bod.txt",6,190,8.2,0.001
"Wikelski-1997-Energy limits to bod.txt",11,347,35.4,0.001
"Wikelski-1997-Energy limits to bod.txt",11,210,2.85,0.002
"Wilby-2000-Harvester ant respon.txt",1,28,87.4,0.001
"Wilby-2000-Harvester ant respon.txt",1,28,79.0,0.001
"Wilby-2000-Harvester ant respon.txt",1,20,14.1,0.001
"Wilby-2000-Harvester ant respon.txt",1,12,7.48,0.018
"Wilby-2000-Harvester ant respon.txt",1,24,5.03,0.034
"Wilby-2000-Harvester ant respon.txt",1,32,10.89,0.002
"Wilby-2000-Harvester ant respon.txt",1,27,0.01,0.02
"Willows-1987-Intrapopulation Vari.txt",1,20,12.32,0.01
"Wolf-2000-Use of saguaro fruit.txt",1,22,3.52,0.07
"Wolf-2000-Use of saguaro fruit.txt",2,75,1.02,0.37
"Zammit-1988-Pre-Dispersal Seed L.txt",1,119,16.47,0.001
"Zammit-1988-Pre-Dispersal Seed L.txt",1,3,28.9,0.01
"Zanette-2005-Brown-headed cowbird.txt",1,46,11.8,0.001
"Zanette-2005-Brown-headed cowbird.txt",1,46,7.2,0.01
"Zanette-2005-Brown-headed cowbird.txt",1,41,0.5,0.47
"Zanette-2005-Brown-headed cowbird.txt",1,41,0.0,0.83
"Zanette-2005-Brown-headed cowbird.txt",1,30,2.6,0.12
"Zanette-2005-Brown-headed cowbird.txt",1,30,0.2,0.70
"Zanette-2005-Brown-headed cowbird.txt",1,30,9.5,0.004
"Zanette-2005-Brown-headed cowbird.txt",1,30,2.1,0.15
"Zanette-2005-Brown-headed cowbird.txt",1,30,0.1,0.71
"Zanette-2005-Brown-headed cowbird.txt",1,30,7.3,0.011
"Zanette-2005-Brown-headed cowbird.txt",1,46,0.1,0.78
"Zanette-2005-Brown-headed cowbird.txt",1,46,0.0,0.93
"Zanette-2005-Brown-headed cowbird.txt",1,41,4.5,0.04
"Zanette-2005-Brown-headed cowbird.txt",1,41,2.4,0.43
"Zanette-2005-Brown-headed cowbird.txt",1,65,5.2,0.025
